日期,股票,权益,再平衡,持有数量,持有成本,现金价值,当日盈亏,当日收益率,资产占比
2016/07/25,总结,1039801.59,0,,,,-1428.53,-0.1372%,
2016/07/26,510300,262191.45,,75255.87,3.484,262191.45,3160.75,1.2202%,25.1264%
2016/07/26,511010,255091.64,,2245.98,113.577,255091.64,157.22,0.0617%,24.4460%
2016/07/26,511880,251383.26,,2238.28,112.311,251383.26,-15.67,-0.0062%,24.0906%
2016/07/26,518880,274825.45,,96974.4,2.834,274825.45,387.9,0.1413%,26.3371%
2016/07/26,总结,1043491.79,0,,,,3690.2,0.3549%,
2016/07/27,510300,257600.84,,75255.87,3.423,257600.84,-4590.61,-1.7509%,24.7886%
2016/07/27,511010,255138.8,,2245.98,113.598,255138.8,47.17,0.0185%,24.5517%
2016/07/27,511880,251430.26,,2238.28,112.332,251430.26,47.0,0.0187%,24.1948%
2016/07/27,518880,275019.39,,96974.4,2.836,275019.39,193.95,0.0706%,26.4648%
2016/07/27,总结,1039189.3,0,,,,-4302.49,-0.4123%,
2016/07/28,510300,258278.15,,75255.87,3.432,258278.15,677.3,0.2629%,24.7430%
2016/07/28,511010,255203.93,,2245.98,113.627,255203.93,65.13,0.0255%,24.4485%
2016/07/28,511880,251461.6,,2238.28,112.346,251461.6,31.34,0.0125%,24.0900%
2016/07/28,518880,278898.37,,96974.4,2.876,278898.37,3878.98,1.4104%,26.7184%
2016/07/28,总结,1043842.05,0,,,,4652.75,0.4477%,
2016/07/29,510300,257450.33,,75255.87,3.421,257450.33,-827.81,-0.3205%,24.7174%
2016/07/29,511010,255367.89,,2245.98,113.7,255367.89,163.96,0.0642%,24.5175%
2016/07/29,511880,251506.36,,2238.28,112.366,251506.36,44.77,0.0178%,24.1467%
2016/07/29,518880,277249.81,,96974.4,2.859,277249.81,-1648.56,-0.5911%,26.6183%
2016/07/29,总结,1041574.39,0,,,,-2267.64,-0.2172%,
2016/08/01,510300,255418.42,,75255.87,3.394,255418.42,-2031.91,-0.7892%,24.5167%
2016/08/01,511010,255882.22,,2245.98,113.929,255882.22,514.33,0.2014%,24.5612%
2016/08/01,511880,251519.79,,2238.28,112.372,251519.79,13.43,0.0053%,24.1424%
2016/08/01,518880,278995.35,,96974.4,2.877,278995.35,1745.54,0.6296%,26.7797%
2016/08/01,总结,1041815.78,0,,,,241.39,0.0232%,
2016/08/02,510300,256020.47,,75255.87,3.402,256020.47,602.05,0.2357%,24.5206%
2016/08/02,511010,255808.1,,2245.98,113.896,255808.1,-74.12,-0.0290%,24.5002%
2016/08/02,511880,251535.46,,2238.28,112.379,251535.46,15.67,0.0062%,24.0910%
2016/08/02,518880,280740.88,,96974.4,2.895,280740.88,1745.54,0.6257%,26.8882%
2016/08/02,总结,1044104.92,0,,,,2289.14,0.2197%,
2016/08/03,510300,256321.49,,75255.87,3.406,256321.49,301.02,0.1176%,24.5028%
2016/08/03,511010,255832.81,,2245.98,113.907,255832.81,24.71,0.0097%,24.4560%
2016/08/03,511880,251548.89,,2238.28,112.385,251548.89,13.43,0.0053%,24.0465%
2016/08/03,518880,282389.45,,96974.4,2.912,282389.45,1648.56,0.5872%,26.9947%
2016/08/03,总结,1046092.64,0,,,,1987.72,0.1904%,
2016/08/04,510300,257074.05,,75255.87,3.416,257074.05,752.56,0.2936%,24.6305%
2016/08/04,511010,255707.03,,2245.98,113.851,255707.03,-125.77,-0.0492%,24.4995%
2016/08/04,511880,251560.08,,2238.28,112.39,251560.08,11.19,0.0044%,24.1022%
2016/08/04,518880,279383.24,,96974.4,2.881,279383.24,-3006.21,-1.0646%,26.7679%
2016/08/04,总结,1043724.41,0,,,,-2368.23,-0.2264%,
2016/08/05,510300,258052.38,,75255.87,3.429,258052.38,978.33,0.3806%,24.6075%
2016/08/05,511010,256037.19,,2245.98,113.998,256037.19,330.16,0.1291%,24.4153%
2016/08/05,511880,251613.8,,2238.28,112.414,251613.8,53.72,0.0214%,23.9935%
2016/08/05,518880,282971.3,,96974.4,2.918,282971.3,3588.05,1.2843%,26.9837%
2016/08/05,总结,1048674.67,0,,,,4950.26,0.4743%,
2016/08/08,510300,260084.29,,75255.87,3.456,260084.29,2031.91,0.7874%,24.8894%
2016/08/08,511010,256198.9,,2245.98,114.07,256198.9,161.71,0.0632%,24.5175%
2016/08/08,511880,251622.75,,2238.28,112.418,251622.75,8.95,0.0036%,24.0796%
2016/08/08,518880,277055.86,,96974.4,2.857,277055.86,-5915.44,-2.0905%,26.5135%
2016/08/08,总结,1044961.8,0,,,,-3712.87,-0.3541%,
2016/08/09,510300,261213.12,,75255.87,3.471,261213.12,1128.84,0.4340%,24.9649%
2016/08/09,511010,256612.16,,2245.98,114.254,256612.16,413.26,0.1613%,24.5251%
2016/08/09,511880,251636.18,,2238.28,112.424,251636.18,13.43,0.0053%,24.0496%
2016/08/09,518880,276861.91,,96974.4,2.855,276861.91,-193.95,-0.0700%,26.4605%
2016/08/09,总结,1046323.38,0,,,,1361.58,0.1303%,
2016/08/10,510300,260460.57,,75255.87,3.461,260460.57,-752.56,-0.2881%,24.8080%
2016/08/10,511010,256955.8,,2245.98,114.407,256955.8,343.63,0.1339%,24.4742%
2016/08/10,511880,251651.85,,2238.28,112.431,251651.85,15.67,0.0062%,23.9690%
2016/08/10,518880,280837.86,,96974.4,2.896,280837.86,3975.95,1.4361%,26.7489%
2016/08/10,总结,1049906.07,0,,,,3582.69,0.3424%,
2016/08/11,510300,260159.54,,75255.87,3.457,260159.54,-301.02,-0.1156%,24.8469%
2016/08/11,511010,256805.32,,2245.98,114.34,256805.32,-150.48,-0.0586%,24.5265%
2016/08/11,511880,251671.99,,2238.28,112.44,251671.99,20.14,0.0080%,24.0363%
2016/08/11,518880,278413.5,,96974.4,2.871,278413.5,-2424.36,-0.8633%,26.5903%
2016/08/11,总结,1047050.35,0,,,,-2855.72,-0.2720%,
2016/08/12,510300,264524.38,,75255.87,3.515,264524.38,4364.84,1.6778%,25.1620%
2016/08/12,511010,256751.41,,2245.98,114.316,256751.41,-53.9,-0.0210%,24.4226%
2016/08/12,511880,251692.14,,2238.28,112.449,251692.14,20.14,0.0080%,23.9414%
2016/08/12,518880,278316.52,,96974.4,2.87,278316.52,-96.97,-0.0348%,26.4740%
2016/08/12,总结,1051284.46,0,,,,4234.11,0.4044%,
2016/08/15,510300,271974.71,,75255.87,3.614,271974.71,7450.33,2.8165%,25.7117%
2016/08/15,511010,256383.07,,2245.98,114.152,256383.07,-368.34,-0.1435%,24.2377%
2016/08/15,511880,251694.38,,2238.28,112.45,251694.38,2.24,0.0009%,23.7944%
2016/08/15,518880,277734.68,,96974.4,2.864,277734.68,-581.85,-0.2091%,26.2562%
2016/08/15,总结,1057786.84,0,,,,6502.38,0.6185%,
2016/08/16,510300,271222.16,,75255.87,3.604,271222.16,-752.56,-0.2767%,25.6244%
2016/08/16,511010,256722.22,,2245.98,114.303,256722.22,339.14,0.1323%,24.2545%
2016/08/16,511880,251707.81,,2238.28,112.456,251707.81,13.43,0.0053%,23.7807%
2016/08/16,518880,278801.4,,96974.4,2.875,278801.4,1066.72,0.3841%,26.3404%
2016/08/16,总结,1058453.58,0,,,,666.73,0.0630%,
2016/08/17,510300,270620.11,,75255.87,3.596,270620.11,-602.05,-0.2220%,25.6130%
2016/08/17,511010,256771.63,,2245.98,114.325,256771.63,49.41,0.0192%,24.3023%
2016/08/17,511880,251736.9,,2238.28,112.469,251736.9,29.1,0.0116%,23.8258%
2016/08/17,518880,277443.75,,96974.4,2.861,277443.75,-1357.64,-0.4870%,26.2588%
2016/08/17,总结,1056572.4,0,,,,-1881.18,-0.1777%,
2016/08/18,510300,270243.83,,75255.87,3.591,270243.83,-376.28,-0.1390%,25.5550%
2016/08/18,511010,256623.39,,2245.98,114.259,256623.39,-148.23,-0.0577%,24.2670%
2016/08/18,511880,251732.43,,2238.28,112.467,251732.43,-4.48,-0.0018%,23.8045%
2016/08/18,518880,278898.37,,96974.4,2.876,278898.37,1454.62,0.5243%,26.3734%
2016/08/18,总结,1057498.02,0,,,,925.63,0.0876%,
2016/08/19,510300,269942.81,,75255.87,3.587,269942.81,-301.02,-0.1114%,25.5370%
2016/08/19,511010,256324.68,,2245.98,114.126,256324.68,-298.72,-0.1164%,24.2487%
2016/08/19,511880,251801.81,,2238.28,112.498,251801.81,69.39,0.0276%,23.8209%
2016/08/19,518880,278995.35,,96974.4,2.877,278995.35,96.97,0.0348%,26.3934%
2016/08/19,总结,1057064.64,0,,,,-433.38,-0.0410%,
2016/08/22,510300,268136.66,,75255.87,3.563,268136.66,-1806.14,-0.6691%,25.4549%
2016/08/22,511010,256558.26,,2245.98,114.23,256558.26,233.58,0.0911%,24.3557%
2016/08/22,511880,251824.2,,2238.28,112.508,251824.2,22.38,0.0089%,23.9063%
2016/08/22,518880,276861.91,,96974.4,2.855,276861.91,-2133.44,-0.7647%,26.2832%
2016/08/22,总结,1053381.03,0,,,,-3683.62,-0.3485%,
2016/08/23,510300,268287.18,,75255.87,3.565,268287.18,150.51,0.0561%,25.4569%
2016/08/23,511010,256419.01,,2245.98,114.168,256419.01,-139.25,-0.0543%,24.3308%
2016/08/23,511880,251833.15,,2238.28,112.512,251833.15,8.95,0.0036%,23.8957%
2016/08/23,518880,277346.78,,96974.4,2.86,277346.78,484.87,0.1751%,26.3166%
2016/08/23,总结,1053886.12,0,,,,505.08,0.0479%,
2016/08/24,510300,267233.59,,75255.87,3.551,267233.59,-1053.58,-0.3927%,25.3915%
2016/08/24,511010,255942.86,,2245.98,113.956,255942.86,-476.15,-0.1857%,24.3187%
2016/08/24,511880,251833.15,,2238.28,112.512,251833.15,0.0,0.0000%,23.9282%
2016/08/24,518880,277443.75,,96974.4,2.861,277443.75,96.97,0.0350%,26.3616%
2016/08/24,总结,1052453.36,0,,,,-1432.76,-0.1360%,
2016/08/25,510300,265878.99,,75255.87,3.533,265878.99,-1354.61,-0.5069%,25.3506%
2016/08/25,511010,255954.09,,2245.98,113.961,255954.09,11.23,0.0044%,24.4043%
2016/08/25,511880,251857.77,,2238.28,112.523,251857.77,24.62,0.0098%,24.0137%
2016/08/25,518880,275116.37,,96974.4,2.837,275116.37,-2327.39,-0.8389%,26.2314%
2016/08/25,总结,1048807.22,0,,,,-3646.15,-0.3464%,
2016/08/26,510300,265577.97,,75255.87,3.529,265577.97,-301.02,-0.1132%,25.3116%
2016/08/26,511010,256239.33,,2245.98,114.088,256239.33,285.24,0.1114%,24.4216%
2016/08/26,511880,251911.49,,2238.28,112.547,251911.49,53.72,0.0213%,24.0091%
2016/08/26,518880,275504.27,,96974.4,2.841,275504.27,387.9,0.1410%,26.2577%
2016/08/26,总结,1049233.05,0,,,,425.84,0.0406%,
2016/08/29,510300,265502.71,,75255.87,3.528,265502.71,-75.26,-0.0283%,25.3290%
2016/08/29,511010,256333.66,,2245.98,114.13,256333.66,94.33,0.0368%,24.4543%
2016/08/29,511880,251940.59,,2238.28,112.56,251940.59,29.1,0.0116%,24.0352%
2016/08/29,518880,274437.55,,96974.4,2.83,274437.55,-1066.72,-0.3872%,26.1814%
2016/08/29,总结,1048214.51,0,,,,-1018.55,-0.0971%,
2016/08/30,510300,266556.29,,75255.87,3.542,266556.29,1053.58,0.3968%,25.3928%
2016/08/30,511010,256196.66,,2245.98,114.069,256196.66,-137.0,-0.0534%,24.4059%
2016/08/30,511880,251960.73,,2238.28,112.569,251960.73,20.14,0.0080%,24.0024%
2016/08/30,518880,275019.39,,96974.4,2.836,275019.39,581.85,0.2120%,26.1990%
2016/08/30,总结,1049733.08,0,,,,1518.57,0.1449%,
2016/08/31,510300,267609.87,,75255.87,3.556,267609.87,1053.58,0.3953%,25.4974%
2016/08/31,511010,256214.63,,2245.98,114.077,256214.63,17.97,0.0070%,24.4117%
2016/08/31,511880,251974.16,,2238.28,112.575,251974.16,13.43,0.0053%,24.0077%
2016/08/31,518880,273758.73,,96974.4,2.823,273758.73,-1260.67,-0.4584%,26.0833%
2016/08/31,总结,1049557.39,0,,,,-175.69,-0.0167%,
2016/09/01,510300,264900.66,,75255.87,3.52,264900.66,-2709.21,-1.0124%,25.3302%
2016/09/01,511010,255909.17,,2245.98,113.941,255909.17,-305.45,-0.1192%,24.4704%
2016/09/01,511880,251996.54,,2238.28,112.585,251996.54,22.38,0.0089%,24.0963%
2016/09/01,518880,272982.93,,96974.4,2.815,272982.93,-775.8,-0.2834%,26.1031%
2016/09/01,总结,1045789.31,0,,,,-3768.08,-0.3590%,
2016/09/02,510300,266029.5,,75255.87,3.535,266029.5,1128.84,0.4261%,25.3964%
2016/09/02,511010,255886.71,,2245.98,113.931,255886.71,-22.46,-0.0088%,24.4281%
2016/09/02,511880,252027.88,,2238.28,112.599,252027.88,31.34,0.0124%,24.0597%
2016/09/02,518880,273564.78,,96974.4,2.821,273564.78,581.85,0.2131%,26.1157%
2016/09/02,总结,1047508.87,0,,,,1719.57,0.1644%,
2016/09/05,510300,266556.29,,75255.87,3.542,266556.29,526.79,0.1980%,25.3620%
2016/09/05,511010,255936.12,,2245.98,113.953,255936.12,49.41,0.0193%,24.3515%
2016/09/05,511880,252041.31,,2238.28,112.605,252041.31,13.43,0.0053%,23.9809%
2016/09/05,518880,276474.01,,96974.4,2.851,276474.01,2909.23,1.0635%,26.3056%
2016/09/05,总结,1051007.74,0,,,,3498.86,0.3340%,
2016/09/06,510300,268738.71,,75255.87,3.571,268738.71,2182.42,0.8187%,25.5220%
2016/09/06,511010,255594.74,,2245.98,113.801,255594.74,-341.39,-0.1334%,24.2737%
2016/09/06,511880,252065.93,,2238.28,112.616,252065.93,24.62,0.0098%,23.9386%
2016/09/06,518880,276570.99,,96974.4,2.852,276570.99,96.97,0.0351%,26.2658%
2016/09/06,总结,1052970.36,0,,,,1962.62,0.1867%,
2016/09/07,510300,268889.22,,75255.87,3.573,268889.22,150.51,0.0560%,25.4389%
2016/09/07,511010,255673.34,,2245.98,113.836,255673.34,78.61,0.0308%,24.1885%
2016/09/07,511880,252086.08,,2238.28,112.625,252086.08,20.14,0.0080%,23.8492%
2016/09/07,518880,280352.99,,96974.4,2.891,280352.99,3782.0,1.3675%,26.5234%
2016/09/07,总结,1057001.63,0,,,,4031.26,0.3828%,
2016/09/08,510300,268512.94,,75255.87,3.568,268512.94,-376.28,-0.1399%,25.4143%
2016/09/08,511010,255772.17,,2245.98,113.88,255772.17,98.82,0.0387%,24.2084%
2016/09/08,511880,252097.27,,2238.28,112.63,252097.27,11.19,0.0044%,23.8606%
2016/09/08,518880,280159.04,,96974.4,2.889,280159.04,-193.95,-0.0692%,26.5166%
2016/09/08,总结,1056541.42,0,,,,-460.22,-0.0435%,
2016/09/09,510300,267233.59,,75255.87,3.551,267233.59,-1279.35,-0.4765%,25.3539%
2016/09/09,511010,256145.0,,2245.98,114.046,256145.0,372.83,0.1458%,24.3019%
2016/09/09,511880,252124.13,,2238.28,112.642,252124.13,26.86,0.0107%,23.9204%
2016/09/09,518880,278510.47,,96974.4,2.872,278510.47,-1648.56,-0.5884%,26.4238%
2016/09/09,总结,1054013.19,0,,,,-2528.22,-0.2393%,
2016/09/12,510300,262191.45,,75255.87,3.484,262191.45,-5042.14,-1.8868%,25.0478%
2016/09/12,511010,255844.04,,2245.98,113.912,255844.04,-300.96,-0.1175%,24.4414%
2016/09/12,511880,252157.7,,2238.28,112.657,252157.7,33.57,0.0133%,24.0893%
2016/09/12,518880,276570.99,,96974.4,2.852,276570.99,-1939.49,-0.6964%,26.4215%
2016/09/12,总结,1046764.18,0,,,,-7249.02,-0.6878%,
2016/09/13,510300,262191.45,,75255.87,3.484,262191.45,0.0,0.0000%,25.0320%
2016/09/13,511010,255963.08,,2245.98,113.965,255963.08,119.04,0.0465%,24.4374%
2016/09/13,511880,252213.66,,2238.28,112.682,252213.66,55.96,0.0222%,24.0794%
2016/09/13,518880,277055.86,,96974.4,2.857,277055.86,484.87,0.1753%,26.4512%
2016/09/13,总结,1047424.04,0,,,,659.87,0.0630%,
2016/09/14,510300,260686.33,,75255.87,3.464,260686.33,-1505.12,-0.5741%,24.9496%
2016/09/14,511010,256185.43,,2245.98,114.064,256185.43,222.35,0.0869%,24.5188%
2016/09/14,511880,252283.04,,2238.28,112.713,252283.04,69.39,0.0275%,24.1453%
2016/09/14,518880,275698.22,,96974.4,2.843,275698.22,-1357.64,-0.4900%,26.3863%
2016/09/14,总结,1044853.02,0,,,,-2571.02,-0.2455%,
2016/09/19,510300,262266.71,,75255.87,3.485,262266.71,1580.37,0.6062%,25.1014%
2016/09/19,511010,256246.07,,2245.98,114.091,256246.07,60.64,0.0237%,24.5251%
2016/09/19,511880,252267.38,,2238.28,112.706,252267.38,-15.67,-0.0062%,24.1444%
2016/09/19,518880,274049.65,,96974.4,2.826,274049.65,-1648.56,-0.5980%,26.2291%
2016/09/19,总结,1044829.8,0,,,,-23.22,-0.0022%,
2016/09/20,510300,261965.68,,75255.87,3.481,261965.68,-301.02,-0.1148%,25.0651%
2016/09/20,511010,256383.07,,2245.98,114.152,256383.07,137.0,0.0535%,24.5309%
2016/09/20,511880,252258.42,,2238.28,112.702,252258.42,-8.95,-0.0035%,24.1363%
2016/09/20,518880,274534.52,,96974.4,2.831,274534.52,484.87,0.1769%,26.2677%
2016/09/20,总结,1045141.7,0,,,,311.9,0.0299%,
2016/09/21,510300,262944.01,,75255.87,3.494,262944.01,978.33,0.3735%,25.1196%
2016/09/21,511010,256342.65,,2245.98,114.134,256342.65,-40.43,-0.0158%,24.4889%
2016/09/21,511880,252269.61,,2238.28,112.707,252269.61,11.19,0.0044%,24.0998%
2016/09/21,518880,275213.34,,96974.4,2.838,275213.34,678.82,0.2473%,26.2917%
2016/09/21,总结,1046769.61,0,,,,1627.91,0.1558%,
2016/09/22,510300,264599.64,,75255.87,3.516,264599.64,1655.63,0.6297%,25.1896%
2016/09/22,511010,256333.66,,2245.98,114.13,256333.66,-8.98,-0.0035%,24.4027%
2016/09/22,511880,252247.23,,2238.28,112.697,252247.23,-22.38,-0.0089%,24.0137%
2016/09/22,518880,277249.81,,96974.4,2.859,277249.81,2036.46,0.7400%,26.3939%
2016/09/22,总结,1050430.34,0,,,,3660.73,0.3497%,
2016/09/23,510300,263997.59,,75255.87,3.508,263997.59,-602.05,-0.2275%,25.1375%
2016/09/23,511010,256385.32,,2245.98,114.153,256385.32,51.66,0.0202%,24.4127%
2016/09/23,511880,252289.76,,2238.28,112.716,252289.76,42.53,0.0169%,24.0227%
2016/09/23,518880,277540.73,,96974.4,2.862,277540.73,290.92,0.1049%,26.4271%
2016/09/23,总结,1050213.4,0,,,,-216.94,-0.0207%,
2016/09/26,510300,259783.26,,75255.87,3.452,259783.26,-4214.33,-1.5964%,24.8315%
2016/09/26,511010,256452.7,,2245.98,114.183,256452.7,67.38,0.0263%,24.5132%
2016/09/26,511880,252309.9,,2238.28,112.725,252309.9,20.14,0.0080%,24.1172%
2016/09/26,518880,277637.7,,96974.4,2.863,277637.7,96.97,0.0349%,26.5381%
2016/09/26,总结,1046183.57,0,,,,-4029.84,-0.3837%,
2016/09/27,510300,261062.61,,75255.87,3.469,261062.61,1279.35,0.4925%,24.9337%
2016/09/27,511010,256493.13,,2245.98,114.201,256493.13,40.43,0.0158%,24.4973%
2016/09/27,511880,252316.62,,2238.28,112.728,252316.62,6.71,0.0027%,24.0984%
2016/09/27,518880,277152.83,,96974.4,2.858,277152.83,-484.87,-0.1746%,26.4705%
2016/09/27,总结,1047025.19,0,,,,841.62,0.0804%,
2016/09/28,510300,260686.33,,75255.87,3.464,260686.33,-376.28,-0.1441%,24.9505%
2016/09/28,511010,256645.85,,2245.98,114.269,256645.85,152.73,0.0595%,24.5638%
2016/09/28,511880,252363.62,,2238.28,112.749,252363.62,47.0,0.0186%,24.1540%
2016/09/28,518880,275116.37,,96974.4,2.837,275116.37,-2036.46,-0.7348%,26.3317%
2016/09/28,总结,1044812.18,0,,,,-2213.01,-0.2114%,
2016/09/29,510300,261815.17,,75255.87,3.479,261815.17,1128.84,0.4330%,25.0370%
2016/09/29,511010,256881.68,,2245.98,114.374,256881.68,235.83,0.0919%,24.5652%
2016/09/29,511880,252386.0,,2238.28,112.759,252386.0,22.38,0.0089%,24.1353%
2016/09/29,518880,274631.5,,96974.4,2.832,274631.5,-484.87,-0.1762%,26.2626%
2016/09/29,总结,1045714.36,0,,,,902.18,0.0863%,
2016/09/30,510300,262567.73,,75255.87,3.489,262567.73,752.56,0.2874%,25.0584%
2016/09/30,511010,257023.18,,2245.98,114.437,257023.18,141.5,0.0551%,24.5292%
2016/09/30,511880,252535.97,,2238.28,112.826,252535.97,149.96,0.0594%,24.1010%
2016/09/30,518880,275698.22,,96974.4,2.843,275698.22,1066.72,0.3884%,26.3115%
2016/09/30,总结,1047825.09,0,,,,2110.74,0.2018%,
2016/10/10,510300,265427.45,,75255.87,3.527,265427.45,2859.72,1.0891%,25.5105%
2016/10/10,511010,257063.61,,2245.98,114.455,257063.61,40.43,0.0157%,24.7066%
2016/10/10,511880,252553.88,,2238.28,112.834,252553.88,17.91,0.0071%,24.2732%
2016/10/10,518880,265418.93,,96974.4,2.737,265418.93,-10279.29,-3.7285%,25.5097%
2016/10/10,总结,1040463.86,0,,,,-7361.23,-0.7025%,
2016/10/11,510300,266029.5,,75255.87,3.535,266029.5,602.05,0.2268%,25.5665%
2016/10/11,511010,257113.02,,2245.98,114.477,257113.02,49.41,0.0192%,24.7096%
2016/10/11,511880,252560.59,,2238.28,112.837,252560.59,6.71,0.0027%,24.2721%
2016/10/11,518880,264837.08,,96974.4,2.731,264837.08,-581.85,-0.2192%,25.4519%
2016/10/11,总结,1040540.19,0,,,,76.32,0.0073%,
2016/10/12,510300,265427.45,,75255.87,3.527,265427.45,-602.05,-0.2263%,25.5364%
2016/10/12,511010,257115.26,,2245.98,114.478,257115.26,2.25,0.0009%,24.7367%
2016/10/12,511880,252612.07,,2238.28,112.86,252612.07,51.48,0.0204%,24.3034%
2016/10/12,518880,264255.24,,96974.4,2.725,264255.24,-581.85,-0.2197%,25.4236%
2016/10/12,总结,1039410.02,0,,,,-1130.17,-0.1086%,
2016/10/13,510300,265427.45,,75255.87,3.527,265427.45,0.0,0.0000%,25.5128%
2016/10/13,511010,257180.4,,2245.98,114.507,257180.4,65.13,0.0253%,24.7201%
2016/10/13,511880,252634.45,,2238.28,112.87,252634.45,22.38,0.0089%,24.2831%
2016/10/13,518880,265128.01,,96974.4,2.734,265128.01,872.77,0.3303%,25.4840%
2016/10/13,总结,1040370.31,0,,,,960.28,0.0924%,
2016/10/14,510300,266180.01,,75255.87,3.537,266180.01,752.56,0.2835%,25.5841%
2016/10/14,511010,257382.54,,2245.98,114.597,257382.54,202.14,0.0786%,24.7385%
2016/10/14,511880,252692.65,,2238.28,112.896,252692.65,58.2,0.0230%,24.2877%
2016/10/14,518880,264158.26,,96974.4,2.724,264158.26,-969.74,-0.3658%,25.3897%
2016/10/14,总结,1040413.46,0,,,,43.16,0.0041%,
2016/10/17,510300,263847.08,,75255.87,3.506,263847.08,-2332.93,-0.8764%,25.3878%
2016/10/17,511010,257602.64,,2245.98,114.695,257602.64,220.11,0.0855%,24.7870%
2016/10/17,511880,252688.17,,2238.28,112.894,252688.17,-4.48,-0.0018%,24.3141%
2016/10/17,518880,265128.01,,96974.4,2.734,265128.01,969.74,0.3671%,25.5111%
2016/10/17,总结,1039265.9,0,,,,-1147.56,-0.1103%,
2016/10/18,510300,267007.83,,75255.87,3.548,267007.83,3160.75,1.1979%,25.5996%
2016/10/18,511010,257636.33,,2245.98,114.71,257636.33,33.69,0.0131%,24.7011%
2016/10/18,511880,252663.55,,2238.28,112.883,252663.55,-24.62,-0.0097%,24.2243%
2016/10/18,518880,265709.85,,96974.4,2.74,265709.85,581.85,0.2195%,25.4751%
2016/10/18,总结,1043017.56,0,,,,3751.67,0.3610%,
2016/10/19,510300,266857.31,,75255.87,3.546,266857.31,-150.51,-0.0564%,25.5856%
2016/10/19,511010,257735.15,,2245.98,114.754,257735.15,98.82,0.0384%,24.7110%
2016/10/19,511880,252694.89,,2238.28,112.897,252694.89,31.34,0.0124%,24.2278%
2016/10/19,518880,265709.85,,96974.4,2.74,265709.85,0.0,0.0000%,25.4756%
2016/10/19,总结,1042997.21,0,,,,-20.35,-0.0020%,
2016/10/20,510300,266481.04,,75255.87,3.541,266481.04,-376.28,-0.1410%,25.5020%
2016/10/20,511010,258033.87,,2245.98,114.887,258033.87,298.72,0.1159%,24.6936%
2016/10/20,511880,252681.46,,2238.28,112.891,252681.46,-13.43,-0.0053%,24.1814%
2016/10/20,518880,267746.31,,96974.4,2.761,267746.31,2036.46,0.7664%,25.6231%
2016/10/20,总结,1044942.68,0,,,,1945.47,0.1865%,
2016/10/21,510300,267760.39,,75255.87,3.558,267760.39,1279.35,0.4801%,25.6071%
2016/10/21,511010,258382.0,,2245.98,115.042,258382.0,348.13,0.1349%,24.7102%
2016/10/21,511880,252730.7,,2238.28,112.913,252730.7,49.24,0.0195%,24.1697%
2016/10/21,518880,266776.57,,96974.4,2.751,266776.57,-969.74,-0.3622%,25.5130%
2016/10/21,总结,1045649.65,0,,,,706.98,0.0677%,
2016/10/24,510300,270845.88,,75255.87,3.599,270845.88,3085.49,1.1523%,25.8048%
2016/10/24,511010,258370.77,,2245.98,115.037,258370.77,-11.23,-0.0043%,24.6162%
2016/10/24,511880,252728.46,,2238.28,112.912,252728.46,-2.24,-0.0009%,24.0787%
2016/10/24,518880,267649.34,,96974.4,2.76,267649.34,872.77,0.3272%,25.5003%
2016/10/24,总结,1049594.44,0,,,,3944.79,0.3773%,
2016/10/25,510300,270168.57,,75255.87,3.59,270168.57,-677.3,-0.2501%,25.7388%
2016/10/25,511010,258125.95,,2245.98,114.928,258125.95,-244.81,-0.0948%,24.5915%
2016/10/25,511880,252741.89,,2238.28,112.918,252741.89,13.43,0.0053%,24.0786%
2016/10/25,518880,268619.08,,96974.4,2.77,268619.08,969.74,0.3623%,25.5912%
2016/10/25,总结,1049655.5,0,,,,61.06,0.0058%,
2016/10/26,510300,269416.01,,75255.87,3.58,269416.01,-752.56,-0.2786%,25.6627%
2016/10/26,511010,257780.07,,2245.98,114.774,257780.07,-345.88,-0.1340%,24.5543%
2016/10/26,511880,252759.8,,2238.28,112.926,252759.8,17.91,0.0071%,24.0761%
2016/10/26,518880,269879.75,,96974.4,2.783,269879.75,1260.67,0.4693%,25.7069%
2016/10/26,总结,1049835.64,0,,,,180.14,0.0172%,
2016/10/27,510300,269039.74,,75255.87,3.575,269039.74,-376.28,-0.1397%,25.6709%
2016/10/27,511010,257418.47,,2245.98,114.613,257418.47,-361.6,-0.1403%,24.5621%
